Shipment ID,Origin,Destination,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Planned Delivery Duration,Actual Delivery Delay,Shipment Month,Shipment Day of Week,Is Weekend,Season
SHIP001298,5,3,0,0.7505555555555556,0,2,1,0.3333333333333333,0.5263157894736842,12,4,0,1
SHIP001299,6,9,2,0.5427777777777778,0,2,1,0.16666666666666669,0.5263157894736842,6,1,0,3
SHIP001300,9,0,1,0.9777777777777776,0,1,0,0.4166666666666667,0.47368421052631576,1,4,0,1
SHIP001301,8,7,0,0.4083333333333334,2,1,1,0.16666666666666669,0.5263157894736842,5,0,0,2
SHIP001302,7,1,1,0.5227777777777778,0,2,1,0.16666666666666669,0.5263157894736842,4,4,0,2
SHIP001303,1,8,0,0.002777777777777782,0,1,0,0.0,0.47368421052631576,5,4,0,2
SHIP001304,9,7,1,0.16444444444444445,2,0,1,0.0,0.631578947368421,5,0,0,2
SHIP001305,5,1,3,0.11666666666666667,2,1,1,0.0,0.5263157894736842,8,5,1,3
SHIP001306,5,8,2,0.7183333333333333,2,1,1,0.25,0.7368421052631579,2,4,0,1
SHIP001308,3,7,1,0.3861111111111111,0,1,0,0.08333333333333333,0.47368421052631576,5,0,0,2
SHIP001309,2,9,3,0.6255555555555556,0,1,0,0.25,0.47368421052631576,11,4,0,4
SHIP001310,7,8,3,0.7933333333333334,0,1,0,0.3333333333333333,0.47368421052631576,11,3,0,4
SHIP001311,6,9,3,0.9705555555555556,2,1,1,0.4166666666666667,0.5263157894736842,1,1,0,1
SHIP001312,7,1,2,0.4255555555555555,1,0,1,0.16666666666666669,0.6842105263157894,3,0,0,2
SHIP001313,3,0,3,0.11055555555555557,1,1,1,0.0,0.7368421052631579,2,5,1,1
SHIP001314,6,0,3,0.13222222222222224,0,1,0,0.0,0.47368421052631576,5,6,1,2
SHIP001315,8,3,1,0.37,3,2,1,0.08333333333333333,0.6842105263157894,8,4,0,3
SHIP001316,8,4,0,0.25166666666666665,0,1,0,0.08333333333333333,0.47368421052631576,5,0,0,2
SHIP001317,0,9,0,0.9633333333333334,0,0,1,0.4166666666666667,0.5789473684210527,4,6,1,2
SHIP001318,0,9,3,0.002777777777777782,0,0,1,0.0,0.5789473684210527,1,5,1,1
SHIP001319,1,9,0,0.7561111111111112,0,1,0,0.3333333333333333,0.47368421052631576,5,6,1,2
SHIP001320,3,1,1,1.0,0,0,1,0.4166666666666667,0.5789473684210527,10,0,0,4
SHIP001321,0,2,0,0.15500000000000003,0,1,0,0.0,0.47368421052631576,3,4,0,2
SHIP001322,9,8,3,0.6877777777777778,0,1,0,0.25,0.47368421052631576,1,0,0,1
SHIP001323,7,3,3,0.7427777777777778,2,1,1,0.3333333333333333,0.7894736842105263,3,0,0,2
SHIP001324,8,2,0,0.002777777777777782,2,1,1,0.0,0.5263157894736842,1,5,1,1
SHIP001325,9,7,0,0.7533333333333334,0,1,0,0.3333333333333333,0.47368421052631576,2,3,0,1
SHIP001326,4,9,1,0.5394444444444444,0,2,1,0.16666666666666669,0.5263157894736842,8,0,0,3
SHIP001327,7,4,3,0.4744444444444445,3,2,1,0.16666666666666669,0.6842105263157894,2,6,1,1
SHIP001328,3,0,0,0.0811111111111111,2,1,1,0.0,0.631578947368421,12,0,0,1
SHIP001329,5,2,1,0.3811111111111111,0,2,1,0.08333333333333333,0.5263157894736842,4,1,0,2
SHIP001330,1,5,1,0.99,0,1,1,0.4166666666666667,0.5789473684210527,1,3,0,1
SHIP001331,0,8,2,0.2588888888888889,0,2,1,0.08333333333333333,0.5263157894736842,11,2,0,4
SHIP001332,8,2,1,0.31277777777777777,0,2,1,0.08333333333333333,0.5263157894736842,5,3,0,2
SHIP001333,4,7,3,0.4533333333333333,2,2,1,0.16666666666666669,0.5789473684210527,3,6,1,2
SHIP001334,1,2,1,0.3088888888888889,3,1,1,0.08333333333333333,0.631578947368421,12,0,0,1
SHIP001335,1,4,2,0.6788888888888889,2,1,1,0.25,0.5263157894736842,6,3,0,3
SHIP001336,1,4,1,0.20833333333333331,2,1,1,0.0,0.5263157894736842,9,1,0,4
SHIP001337,4,0,2,0.7461111111111112,3,2,1,0.3333333333333333,0.6842105263157894,2,5,1,1
SHIP001338,0,5,3,0.8722222222222222,0,1,0,0.3333333333333333,0.47368421052631576,11,2,0,4
SHIP001339,2,8,2,0.3755555555555556,0,2,1,0.08333333333333333,0.7368421052631579,7,1,0,3
SHIP001340,0,1,1,0.3388888888888889,1,2,1,0.08333333333333333,0.631578947368421,5,5,1,2
SHIP001341,7,6,3,0.3672222222222222,2,2,1,0.08333333333333333,0.7368421052631579,10,0,0,4
SHIP001342,3,0,1,0.6100000000000001,2,1,1,0.25,0.5263157894736842,5,5,1,2
SHIP001343,2,3,2,0.8811111111111112,1,1,1,0.3333333333333333,0.5789473684210527,1,6,1,1
SHIP001344,3,7,3,0.5577777777777777,1,2,1,0.25,0.631578947368421,2,3,0,1
SHIP001345,3,1,3,0.21666666666666667,0,2,1,0.0,0.5263157894736842,3,5,1,2
SHIP001346,4,7,0,0.7322222222222223,1,0,1,0.3333333333333333,0.6842105263157894,11,6,1,4
SHIP001347,2,8,0,0.575,0,2,1,0.25,0.5263157894736842,10,3,0,4
SHIP001348,7,4,3,0.8483333333333334,0,1,0,0.3333333333333333,0.47368421052631576,4,5,1,2
SHIP001349,8,3,3,0.7605555555555557,0,1,0,0.3333333333333333,0.47368421052631576,8,5,1,3
SHIP001350,0,1,1,0.1277777777777778,0,1,0,0.0,0.47368421052631576,2,5,1,1
SHIP001351,7,2,3,0.5261111111111112,1,2,1,0.16666666666666669,0.8421052631578947,12,5,1,1
SHIP001352,8,9,3,0.19944444444444442,1,1,1,0.0,0.8421052631578947,5,1,0,2
SHIP001353,9,1,2,0.9305555555555556,0,1,0,0.4166666666666667,0.47368421052631576,5,4,0,2
SHIP001354,1,9,2,0.3638888888888889,1,2,1,0.08333333333333333,0.631578947368421,9,0,0,4
SHIP001355,9,2,3,0.04500000000000001,0,1,0,0.0,0.47368421052631576,5,5,1,2
SHIP001356,1,4,3,0.6711111111111112,0,2,1,0.25,0.5263157894736842,1,6,1,1
SHIP001357,4,3,2,0.5383333333333333,0,0,1,0.16666666666666669,0.5789473684210527,1,2,0,1
SHIP001358,2,9,3,0.5461111111111112,0,0,1,0.16666666666666669,0.7894736842105263,2,2,0,1
SHIP001359,0,5,2,0.20111111111111113,0,1,0,0.0,0.47368421052631576,10,2,0,4
SHIP001360,7,6,3,0.5611111111111111,0,2,1,0.25,0.5263157894736842,7,5,1,3
SHIP001361,5,3,0,0.36,0,2,1,0.08333333333333333,0.5263157894736842,1,3,0,1
SHIP001362,4,7,0,0.07,1,1,1,0.0,0.5789473684210527,6,4,0,3
SHIP001364,9,0,2,0.13611111111111113,0,2,1,0.0,0.5263157894736842,5,4,0,2
SHIP001365,0,8,1,0.4777777777777778,0,1,0,0.16666666666666669,0.47368421052631576,5,0,0,2
SHIP001366,3,5,3,0.30833333333333335,2,2,1,0.08333333333333333,0.5789473684210527,7,1,0,3
SHIP001367,5,9,1,0.6522222222222223,0,2,1,0.25,0.5263157894736842,1,0,0,1
SHIP001368,2,7,1,0.41,0,2,1,0.16666666666666669,0.5263157894736842,5,2,0,2
SHIP001369,8,5,0,0.27555555555555555,0,1,0,0.08333333333333333,0.47368421052631576,11,1,0,4
SHIP001370,1,4,1,0.8827777777777779,2,1,1,0.3333333333333333,0.5263157894736842,7,2,0,3
SHIP001371,4,2,2,0.8077777777777777,0,2,1,0.3333333333333333,0.5263157894736842,10,4,0,4
SHIP001372,1,4,1,0.8738888888888889,0,2,1,0.3333333333333333,0.5263157894736842,6,3,0,3
SHIP001373,2,8,3,0.11333333333333334,0,1,0,0.0,0.47368421052631576,3,2,0,2
SHIP001374,2,7,1,0.8127777777777778,0,2,1,0.3333333333333333,0.5263157894736842,3,0,0,2
SHIP001375,8,3,2,0.1938888888888889,1,1,1,0.0,0.5789473684210527,1,6,1,1
SHIP001376,3,6,3,0.4988888888888889,2,1,1,0.16666666666666669,0.5263157894736842,3,1,0,2
SHIP001377,4,7,0,0.53,0,2,1,0.16666666666666669,0.5263157894736842,5,6,1,2
SHIP001378,6,5,1,0.9705555555555556,0,2,1,0.4166666666666667,0.5263157894736842,4,5,1,2
SHIP001379,9,2,2,0.9749999999999999,0,2,1,0.4166666666666667,0.5263157894736842,4,0,0,2
SHIP001380,0,8,1,0.3466666666666667,1,1,1,0.08333333333333333,0.5789473684210527,10,4,0,4
SHIP001381,2,8,1,0.16833333333333333,0,2,1,0.0,0.5263157894736842,8,3,0,3
SHIP001382,7,4,3,0.10666666666666666,0,1,0,0.0,0.47368421052631576,1,5,1,1
SHIP001383,9,2,0,0.9022222222222223,0,2,1,0.6666666666666666,0.3157894736842105,4,4,0,2
SHIP001384,4,2,1,0.20666666666666667,0,1,0,0.0,0.47368421052631576,11,3,0,4
SHIP001385,1,6,0,0.7494444444444444,0,0,1,0.3333333333333333,0.7368421052631579,3,5,1,2
SHIP001386,6,7,0,0.8022222222222222,0,0,1,0.3333333333333333,0.5789473684210527,6,0,0,3
SHIP001387,2,6,3,0.77,3,0,1,0.3333333333333333,0.7368421052631579,9,3,0,4
SHIP001388,3,0,3,0.1938888888888889,0,1,1,0.0,0.6842105263157894,1,1,0,1
SHIP001389,4,2,0,0.9694444444444443,0,1,0,0.4166666666666667,0.47368421052631576,4,2,0,2
SHIP001390,3,4,0,0.3838888888888889,0,2,1,0.08333333333333333,0.7894736842105263,9,4,0,4
SHIP001391,1,0,1,0.8694444444444445,1,1,1,0.3333333333333333,0.5789473684210527,1,6,1,1
SHIP001392,8,9,3,0.9972222222222222,0,0,1,0.4166666666666667,0.5789473684210527,1,1,0,1
SHIP001393,2,3,0,0.32944444444444443,1,1,1,0.25,0.3684210526315789,3,1,0,2
SHIP001394,3,7,3,0.42888888888888893,0,0,1,0.16666666666666669,0.5789473684210527,1,6,1,1
SHIP001395,7,2,1,0.7255555555555555,0,1,1,0.3333333333333333,0.6842105263157894,9,2,0,4
SHIP001396,6,0,2,0.7711111111111111,0,1,0,0.3333333333333333,0.47368421052631576,4,3,0,2
SHIP001397,7,6,1,0.1488888888888889,1,1,1,0.0,0.5789473684210527,7,3,0,3
SHIP001398,6,1,2,0.673888888888889,0,2,1,0.25,0.5263157894736842,5,4,0,2
SHIP001399,1,3,2,0.34444444444444444,1,0,1,0.08333333333333333,0.6842105263157894,1,2,0,1
SHIP001400,1,3,3,0.37333333333333335,1,0,1,0.08333333333333333,0.6842105263157894,2,1,0,1
SHIP001401,5,3,3,0.5322222222222222,0,2,1,0.16666666666666669,0.5263157894736842,3,0,0,2
SHIP001402,2,6,0,0.013888888888888895,1,0,1,0.0,0.6842105263157894,1,2,0,1
SHIP001403,3,9,2,0.043333333333333335,0,2,1,0.0,0.6842105263157894,8,5,1,3
SHIP001404,3,8,3,0.7105555555555556,0,0,1,0.25,0.5789473684210527,12,1,0,1
SHIP001405,1,0,3,0.4188888888888889,2,0,1,0.16666666666666669,0.631578947368421,10,5,1,4
SHIP001406,6,2,2,0.2838888888888889,1,2,1,0.08333333333333333,0.631578947368421,3,1,0,2
SHIP001407,8,5,3,0.21833333333333332,0,2,1,0.0,0.7894736842105263,7,0,0,3
SHIP001408,1,5,2,0.265,0,1,0,0.08333333333333333,0.47368421052631576,1,1,0,1
SHIP001409,8,6,0,0.7266666666666666,2,0,1,0.3333333333333333,0.7368421052631579,5,5,1,2
SHIP001410,1,5,3,0.09444444444444444,0,1,0,0.0,0.47368421052631576,10,6,1,4
SHIP001411,4,8,2,0.2872222222222222,0,2,1,0.08333333333333333,0.5263157894736842,5,3,0,2
SHIP001412,2,0,3,0.20055555555555554,1,2,1,0.0,0.631578947368421,3,1,0,2
SHIP001413,2,7,0,0.8305555555555555,0,2,1,0.3333333333333333,0.5263157894736842,2,4,0,1
SHIP001414,9,8,1,0.315,3,1,1,0.08333333333333333,0.631578947368421,4,3,0,2
SHIP001415,6,7,0,0.9505555555555556,2,1,1,0.4166666666666667,0.5263157894736842,11,3,0,4
SHIP001416,6,4,0,0.013333333333333336,3,2,1,0.0,0.6842105263157894,5,3,0,2
SHIP001417,9,8,2,0.17222222222222222,0,1,1,0.0,0.6842105263157894,5,6,1,2
SHIP001418,4,2,1,0.0016666666666666774,0,0,1,0.0,0.5789473684210527,1,4,0,1
SHIP001419,5,9,3,0.325,0,0,1,0.08333333333333333,0.5789473684210527,12,1,0,1
SHIP001420,1,0,0,0.97,2,2,1,0.4166666666666667,0.7894736842105263,10,3,0,4
SHIP001421,1,3,0,0.7711111111111111,1,2,1,0.3333333333333333,0.7894736842105263,5,5,1,2
SHIP001422,3,4,3,0.5838888888888889,1,1,1,0.25,0.5789473684210527,1,1,0,1
SHIP001423,6,2,2,0.465,0,1,0,0.16666666666666669,0.47368421052631576,8,0,0,3
SHIP001424,0,9,2,0.7555555555555555,0,2,1,0.3333333333333333,0.5263157894736842,9,3,0,4
SHIP001425,7,9,0,0.99,0,1,0,0.4166666666666667,0.47368421052631576,9,0,0,4
SHIP001426,8,1,0,0.23722222222222222,0,1,0,0.08333333333333333,0.47368421052631576,6,4,0,3
SHIP001427,0,8,1,0.20666666666666667,1,1,1,0.0,0.6842105263157894,8,2,0,3
SHIP001428,7,0,1,0.0538888888888889,3,2,1,0.0,0.6842105263157894,1,6,1,1
SHIP001429,1,7,1,0.36444444444444446,0,1,0,0.08333333333333333,0.47368421052631576,5,6,1,2
SHIP001430,5,8,3,0.5294444444444444,1,1,1,0.16666666666666669,0.5789473684210527,2,5,1,1
SHIP001431,4,8,2,0.6505555555555556,2,2,1,0.25,0.8421052631578947,6,6,1,3
SHIP001432,3,9,0,0.7577777777777779,3,2,1,0.3333333333333333,0.8421052631578947,11,3,0,4
SHIP001433,9,2,3,0.37333333333333335,0,2,1,0.08333333333333333,0.5263157894736842,12,5,1,1
SHIP001434,9,0,3,0.2327777777777778,1,1,1,0.08333333333333333,0.5789473684210527,1,5,1,1
SHIP001435,3,4,3,0.11611111111111111,0,2,1,0.0,0.5263157894736842,2,6,1,1
SHIP001436,5,6,0,0.29888888888888887,0,1,1,0.08333333333333333,0.7368421052631579,2,6,1,1
SHIP001437,0,5,1,0.7944444444444445,0,1,0,0.3333333333333333,0.47368421052631576,3,5,1,2
SHIP001438,7,3,2,0.8233333333333333,2,1,1,0.3333333333333333,0.5263157894736842,3,1,0,2
SHIP001439,9,0,0,0.8866666666666667,2,0,1,0.3333333333333333,0.631578947368421,2,0,0,1
SHIP001440,7,8,0,0.042777777777777776,0,2,1,0.0,0.5263157894736842,9,4,0,4
SHIP001441,3,1,0,0.8883333333333334,0,2,1,0.3333333333333333,0.5263157894736842,6,1,0,3
SHIP001442,2,5,3,0.0538888888888889,0,1,0,0.0,0.47368421052631576,5,2,0,2
SHIP001443,0,9,0,0.5694444444444444,0,1,0,0.25,0.47368421052631576,1,0,0,1
SHIP001444,1,2,3,0.3561111111111111,0,1,0,0.08333333333333333,0.47368421052631576,3,2,0,2
SHIP001445,0,5,0,0.39611111111111114,1,0,1,0.16666666666666669,0.6842105263157894,8,1,0,3
SHIP001446,1,9,2,0.26,0,2,1,0.08333333333333333,0.5263157894736842,6,3,0,3
SHIP001447,1,6,0,0.10500000000000001,0,1,0,0.0,0.47368421052631576,11,3,0,4
SHIP001448,6,0,2,0.7144444444444444,0,2,1,0.25,0.5263157894736842,3,0,0,2
SHIP001449,3,8,1,0.020000000000000018,0,0,1,0.0,0.5789473684210527,6,5,1,3
SHIP001450,4,9,1,0.1905555555555556,0,1,0,0.0,0.47368421052631576,8,1,0,3
SHIP001452,7,2,1,0.05444444444444446,0,0,1,0.0,0.5789473684210527,2,3,0,1
SHIP001453,0,4,0,0.45055555555555554,2,2,1,0.16666666666666669,0.6842105263157894,5,3,0,2
SHIP001454,3,5,2,0.8305555555555555,1,1,1,0.3333333333333333,0.6842105263157894,9,0,0,4
SHIP001455,6,7,0,0.7561111111111112,0,1,1,0.3333333333333333,0.7368421052631579,5,0,0,2
SHIP001456,5,9,0,0.4516666666666667,0,0,1,0.16666666666666669,0.7368421052631579,7,0,0,3
SHIP001457,1,2,0,0.6411111111111112,0,1,0,0.25,0.47368421052631576,3,2,0,2
SHIP001458,2,1,0,0.4188888888888889,2,1,1,0.16666666666666669,0.5263157894736842,3,5,1,2
SHIP001459,0,6,2,0.6211111111111112,0,0,1,0.25,0.6842105263157894,5,2,0,2
SHIP001460,2,8,1,0.2377777777777778,0,1,0,0.08333333333333333,0.47368421052631576,1,0,0,1
SHIP001461,3,9,0,0.3527777777777778,2,0,1,0.08333333333333333,0.631578947368421,10,6,1,4
SHIP001462,2,5,3,0.23388888888888887,0,0,1,0.08333333333333333,0.5789473684210527,8,4,0,3
SHIP001463,9,5,2,0.7566666666666666,0,1,1,0.3333333333333333,0.7368421052631579,10,2,0,4
SHIP001464,4,5,3,0.4138888888888889,2,1,1,0.16666666666666669,0.5263157894736842,10,4,0,4
SHIP001465,2,3,3,0.1561111111111111,0,2,1,0.0,0.5263157894736842,5,3,0,2
SHIP001466,6,0,3,0.7238888888888888,2,1,1,0.3333333333333333,0.5263157894736842,5,4,0,2
SHIP001467,9,2,3,0.3516666666666667,1,2,1,0.08333333333333333,0.631578947368421,11,6,1,4
SHIP001468,4,9,1,0.09444444444444444,2,2,1,0.0,0.8421052631578947,10,6,1,4
SHIP001469,9,7,0,0.9388888888888889,2,1,1,0.4166666666666667,0.5263157894736842,4,1,0,2
SHIP001470,3,2,1,0.9172222222222222,1,2,1,0.4166666666666667,0.7894736842105263,5,0,0,2
SHIP001471,0,4,2,0.10444444444444445,0,2,1,0.0,0.631578947368421,3,2,0,2
SHIP001472,2,8,3,0.8927777777777777,1,1,1,0.4166666666666667,0.5789473684210527,2,0,0,1
SHIP001474,5,3,1,0.05944444444444444,0,2,1,0.0,0.5263157894736842,1,0,0,1
SHIP001475,8,9,3,0.5683333333333334,1,0,1,0.25,0.6842105263157894,8,6,1,3
SHIP001476,3,2,2,0.32722222222222225,0,2,1,0.08333333333333333,0.5263157894736842,3,5,1,2
SHIP001477,8,5,1,0.9199999999999999,0,2,1,0.4166666666666667,0.5263157894736842,3,4,0,2
SHIP001478,2,9,1,0.22000000000000003,1,2,1,0.0,0.631578947368421,2,4,0,1
SHIP001479,7,4,1,0.9227777777777777,2,2,1,0.4166666666666667,0.5789473684210527,5,4,0,2
SHIP001480,9,3,3,0.21833333333333332,0,2,1,0.0,0.5263157894736842,3,2,0,2
SHIP001481,4,5,1,0.9133333333333333,1,2,1,0.4166666666666667,0.631578947368421,10,2,0,4
SHIP001482,9,6,0,0.6499999999999999,0,1,0,0.25,0.47368421052631576,8,4,0,3
SHIP001483,8,5,1,0.8038888888888889,0,1,0,0.3333333333333333,0.47368421052631576,4,0,0,2
SHIP001484,0,5,1,0.23888888888888887,1,2,1,0.08333333333333333,0.631578947368421,12,2,0,1
SHIP001485,0,2,0,0.3788888888888889,0,2,1,0.08333333333333333,0.6842105263157894,1,6,1,1
SHIP001486,3,4,0,0.24333333333333335,0,0,1,0.08333333333333333,0.5789473684210527,4,1,0,2
SHIP001487,6,9,3,0.7655555555555555,1,1,1,0.3333333333333333,0.5789473684210527,10,3,0,4
SHIP001488,4,8,0,0.9949999999999999,3,1,1,0.4166666666666667,0.631578947368421,4,5,1,2
SHIP001489,7,2,3,0.02777777777777779,0,0,1,0.0,0.5789473684210527,3,2,0,2
SHIP001490,2,3,2,0.3416666666666667,0,0,1,0.08333333333333333,0.5789473684210527,3,6,1,2
SHIP001491,7,9,1,0.012222222222222232,0,1,0,0.0,0.47368421052631576,3,1,0,2
SHIP001492,0,8,2,0.3066666666666667,1,1,1,0.08333333333333333,0.5789473684210527,4,4,0,2
SHIP001493,8,9,2,0.7527777777777778,0,0,1,0.3333333333333333,0.7894736842105263,10,5,1,4
SHIP001494,1,6,1,0.7477777777777779,0,2,1,0.3333333333333333,0.5263157894736842,5,6,1,2
SHIP001496,3,7,3,0.12722222222222224,0,2,1,0.0,0.5263157894736842,9,2,0,4
SHIP001497,5,1,0,0.023333333333333345,0,1,0,0.0,0.47368421052631576,3,0,0,2
SHIP001498,0,8,1,0.7933333333333334,1,1,1,0.3333333333333333,0.5789473684210527,3,4,0,2
SHIP001499,3,5,2,0.05499999999999999,0,2,1,0.0,0.5263157894736842,6,3,0,3
SHIP001500,2,4,3,0.4972222222222222,0,2,1,0.16666666666666669,0.5263157894736842,11,4,0,4
SHIP001501,0,3,2,0.22388888888888892,0,1,0,0.08333333333333333,0.47368421052631576,4,1,0,2
SHIP001502,6,1,0,0.6205555555555555,0,2,1,0.25,0.7368421052631579,7,2,0,3
SHIP001504,0,4,1,0.25722222222222224,0,1,0,0.08333333333333333,0.47368421052631576,7,3,0,3
SHIP001505,1,3,1,0.11611111111111111,0,0,1,0.0,0.6842105263157894,3,1,0,2
SHIP001506,4,2,2,0.4444444444444445,0,1,0,0.16666666666666669,0.47368421052631576,5,0,0,2
SHIP001507,2,5,3,0.24388888888888888,0,1,0,0.08333333333333333,0.47368421052631576,4,4,0,2
SHIP001508,9,0,0,0.6027777777777779,0,1,1,0.25,0.5789473684210527,3,5,1,2
SHIP001509,7,4,2,0.4072222222222222,0,0,1,0.16666666666666669,0.5789473684210527,1,3,0,1
SHIP001510,2,7,1,0.9672222222222222,0,2,1,0.4166666666666667,0.5263157894736842,5,2,0,2
SHIP001511,2,4,3,0.4444444444444445,0,0,1,0.16666666666666669,0.5789473684210527,7,1,0,3
SHIP001513,4,1,0,0.8633333333333333,0,2,1,0.3333333333333333,0.5263157894736842,1,1,0,1
SHIP001514,5,3,2,0.48333333333333334,0,0,1,0.16666666666666669,0.6842105263157894,7,6,1,3
SHIP001515,5,8,1,0.1627777777777778,0,2,1,0.0,0.7894736842105263,2,1,0,1
SHIP001516,8,6,2,0.44888888888888895,0,1,0,0.16666666666666669,0.47368421052631576,6,6,1,3
SHIP001517,4,3,0,0.01277777777777779,0,1,1,0.0,0.7368421052631579,11,1,0,4
SHIP001518,2,5,0,0.3388888888888889,0,2,1,0.08333333333333333,0.5263157894736842,5,4,0,2
SHIP001519,8,3,0,0.4727777777777778,1,1,1,0.16666666666666669,0.5789473684210527,7,0,0,3
SHIP001520,5,8,3,0.41111111111111115,0,2,1,0.16666666666666669,0.5263157894736842,10,0,0,4
SHIP001521,9,5,2,0.675,0,1,1,0.25,0.631578947368421,7,0,0,3
SHIP001522,7,4,1,0.33111111111111113,0,2,1,0.08333333333333333,0.7368421052631579,7,0,0,3
SHIP001523,7,6,1,0.9655555555555555,0,2,1,0.4166666666666667,0.5263157894736842,2,6,1,1
SHIP001524,0,7,1,0.6722222222222223,2,1,1,0.25,0.5263157894736842,1,0,0,1
SHIP001525,2,1,0,0.09444444444444444,0,2,1,0.0,0.5263157894736842,5,4,0,2
SHIP001526,4,3,3,0.09888888888888889,0,1,0,0.0,0.47368421052631576,12,1,0,1
SHIP001527,8,4,0,0.03,1,2,1,0.0,0.894736842105263,8,4,0,3
SHIP001528,8,5,2,0.03666666666666668,2,1,1,0.0,0.5263157894736842,2,1,0,1
SHIP001529,8,3,1,0.03555555555555556,0,1,0,0.0,0.47368421052631576,2,6,1,1
SHIP001530,7,9,2,0.5072222222222222,0,1,0,0.16666666666666669,0.47368421052631576,4,1,0,2
SHIP001531,2,4,3,0.30722222222222223,0,2,1,0.08333333333333333,0.5263157894736842,1,2,0,1
SHIP001532,3,9,0,0.575,0,0,1,0.25,0.5789473684210527,12,0,0,1
SHIP001533,1,0,0,0.5700000000000001,0,2,1,0.25,0.5263157894736842,1,1,0,1
SHIP001534,6,9,0,0.1522222222222222,0,2,1,0.0,0.5263157894736842,8,3,0,3
SHIP001535,6,9,3,0.663888888888889,0,1,0,0.25,0.47368421052631576,1,4,0,1
SHIP001536,4,3,2,0.941111111111111,0,0,1,0.4166666666666667,0.5789473684210527,7,2,0,3
SHIP001537,7,2,1,0.46055555555555555,0,1,0,0.16666666666666669,0.47368421052631576,12,2,0,1
SHIP001538,4,6,1,0.19833333333333336,0,1,0,0.0,0.47368421052631576,1,6,1,1
SHIP001539,0,8,3,0.5955555555555556,0,1,0,0.25,0.47368421052631576,9,5,1,4
SHIP001540,2,5,1,0.6238888888888889,0,2,1,0.25,0.5263157894736842,12,4,0,1
SHIP001541,0,8,1,0.41611111111111115,0,1,1,0.16666666666666669,0.7368421052631579,2,0,0,1
SHIP001542,9,4,0,0.043333333333333335,0,2,1,0.0,0.631578947368421,10,6,1,4
SHIP001543,1,5,2,0.7527777777777778,0,1,0,0.3333333333333333,0.47368421052631576,9,0,0,4
SHIP001544,4,5,1,0.07444444444444445,2,1,1,0.0,0.7368421052631579,2,1,0,1
SHIP001545,1,3,0,0.7766666666666666,0,1,1,0.3333333333333333,0.631578947368421,11,5,1,4
SHIP001546,2,9,0,0.07944444444444446,1,0,1,0.0,0.6842105263157894,1,6,1,1
SHIP001547,6,1,2,0.51,1,2,1,0.16666666666666669,0.7368421052631579,12,3,0,1
SHIP001548,9,0,0,0.00944444444444445,0,1,0,0.0,0.47368421052631576,4,0,0,2
SHIP001549,6,3,2,0.7072222222222222,0,0,1,0.25,0.5789473684210527,12,6,1,1
SHIP001550,6,5,2,0.6477777777777778,2,1,1,0.25,0.7368421052631579,3,1,0,2
SHIP001551,4,8,1,0.4811111111111111,2,1,1,0.16666666666666669,0.5263157894736842,4,4,0,2
SHIP001552,4,0,0,0.13111111111111112,0,2,1,0.0,0.5263157894736842,11,3,0,4
SHIP001553,6,4,0,0.6399999999999999,0,0,1,0.25,0.5789473684210527,5,3,0,2
SHIP001554,3,5,2,0.19444444444444448,0,2,1,0.0,0.5263157894736842,10,1,0,4
SHIP001555,0,1,3,0.6783333333333332,0,1,0,0.25,0.47368421052631576,4,1,0,2
SHIP001556,5,2,3,0.031666666666666676,0,2,1,0.0,0.5263157894736842,3,3,0,2
SHIP001558,8,9,3,0.39611111111111114,0,1,0,0.16666666666666669,0.47368421052631576,5,2,0,2
SHIP001559,8,2,3,0.8994444444444445,2,1,1,0.4166666666666667,0.5263157894736842,4,3,0,2
SHIP001560,9,1,1,0.6633333333333333,2,2,1,0.25,0.7894736842105263,10,6,1,4
SHIP001561,0,8,2,0.4366666666666667,0,2,1,0.16666666666666669,0.7368421052631579,1,3,0,1
SHIP001562,5,2,2,0.6972222222222222,0,1,0,0.25,0.47368421052631576,9,2,0,4
SHIP001563,3,6,0,0.45888888888888885,0,0,1,0.16666666666666669,0.5789473684210527,4,5,1,2
SHIP001564,8,6,3,0.07944444444444446,0,1,0,0.0,0.47368421052631576,7,4,0,3
SHIP001565,4,1,1,0.3938888888888889,2,1,1,0.16666666666666669,0.5263157894736842,6,2,0,3
SHIP001566,1,6,1,0.17444444444444446,0,2,1,0.0,0.7894736842105263,5,2,0,2
SHIP001567,2,0,2,0.5116666666666667,3,1,1,0.16666666666666669,0.631578947368421,3,1,0,2
SHIP001568,8,0,2,0.7238888888888888,2,1,1,0.3333333333333333,0.6842105263157894,5,4,0,2
SHIP001569,9,8,2,0.548888888888889,2,2,1,0.16666666666666669,0.5789473684210527,3,2,0,2
SHIP001570,3,8,2,0.7350000000000001,1,2,1,0.3333333333333333,0.631578947368421,11,5,1,4
SHIP001571,5,3,0,0.9994444444444444,0,0,1,0.4166666666666667,0.5789473684210527,4,4,0,2
SHIP001572,8,2,0,0.3422222222222222,0,1,0,0.08333333333333333,0.47368421052631576,4,1,0,2
SHIP001573,3,9,1,0.053333333333333344,2,2,1,0.0,0.5789473684210527,8,4,0,3
SHIP001574,6,8,1,0.7894444444444444,2,1,1,0.3333333333333333,0.631578947368421,3,6,1,2
