Shipment ID,Origin,Destination,Shipment Date,Planned Delivery Date,Actual Delivery Date,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Planned Delivery Duration,Actual Delivery Delay,Shipment Month,Shipment Day of Week,Is Weekend
SHIP006472,9,0,2023-12-20,2023-12-25,2023-12-26,2,0.7822222222222222,0,2,1,0.8,0.1,12,2,0
SHIP006473,0,4,2023-07-03,2023-07-08,2023-07-12,0,0.7716666666666667,0,1,1,0.8,0.4,7,0,0
SHIP006474,2,0,2023-01-31,2023-02-05,2023-02-07,2,0.7494444444444444,0,0,1,0.8,0.2,1,1,0
SHIP006475,2,4,2023-08-31,2023-09-05,2023-09-07,2,0.8555555555555556,2,2,1,0.8,0.2,8,3,0
SHIP006476,3,8,2024-03-12,2024-03-13,2024-03-14,3,0.1938888888888889,0,2,1,0.0,0.1,3,1,0
SHIP006477,5,1,2023-11-04,2023-11-10,2023-11-10,3,0.9783333333333333,0,1,0,1.0000000000000002,0.0,11,5,1
SHIP006478,2,0,2023-08-21,2023-08-24,2023-08-24,0,0.47500000000000003,0,1,0,0.4000000000000001,0.0,8,0,0
SHIP006479,7,0,2024-01-19,2024-01-22,2024-01-30,1,0.4205555555555555,3,2,1,0.4000000000000001,0.8,1,4,0
SHIP006480,4,9,2024-02-03,2024-02-09,2024-02-13,2,0.9405555555555556,0,0,1,1.0000000000000002,0.4,2,5,1
SHIP006481,7,4,2023-04-20,2023-04-24,2023-04-25,3,0.5922222222222222,0,2,1,0.6000000000000001,0.1,4,3,0
SHIP006482,7,8,2023-10-01,2023-10-02,2023-10-06,2,0.00888888888888889,0,1,1,0.0,0.4,10,6,1
SHIP006483,6,8,2023-01-04,2023-01-05,2023-01-11,3,0.12166666666666667,1,1,1,0.0,0.6000000000000001,1,2,0
SHIP006484,2,0,2023-03-19,2023-03-20,2023-03-22,2,0.10222222222222221,0,1,1,0.0,0.2,3,6,1
SHIP006485,8,7,2023-06-25,2023-06-30,2023-06-30,0,0.7894444444444444,0,1,0,0.8,0.0,6,6,1
SHIP006486,9,0,2023-04-16,2023-04-17,2023-04-17,1,0.1088888888888889,0,1,0,0.0,0.0,4,6,1
SHIP006487,1,3,2024-02-20,2024-02-26,2024-02-29,1,0.9172222222222222,0,1,1,1.0000000000000002,0.30000000000000004,2,1,0
SHIP006489,8,3,2023-03-19,2023-03-25,2023-03-30,3,0.9022222222222223,0,2,1,1.0000000000000002,0.5,3,6,1
SHIP006490,8,0,2024-04-12,2024-04-15,2024-04-15,2,0.5427777777777778,0,1,0,0.4000000000000001,0.0,4,4,0
SHIP006491,0,9,2023-08-01,2023-08-02,2023-08-08,2,0.17444444444444446,2,2,1,0.0,0.6000000000000001,8,1,0
SHIP006493,7,3,2023-07-09,2023-07-14,2023-07-16,0,0.7483333333333333,0,0,1,0.8,0.2,7,6,1
SHIP006494,1,0,2023-11-05,2023-11-08,2023-11-09,2,0.40611111111111114,0,2,1,0.4000000000000001,0.1,11,6,1
SHIP006495,0,2,2023-10-18,2023-10-21,2023-10-21,1,0.43444444444444447,0,1,0,0.4000000000000001,0.0,10,2,0
SHIP006496,1,5,2023-03-15,2023-03-20,2023-03-21,2,0.8638888888888889,0,2,1,0.8,0.1,3,2,0
SHIP006497,0,9,2023-05-28,2023-05-30,2023-05-31,2,0.35000000000000003,2,1,1,0.2,0.1,5,6,1
SHIP006499,2,7,2023-12-07,2023-12-12,2023-12-15,3,0.7427777777777778,3,1,1,0.8,0.30000000000000004,12,3,0
SHIP006500,2,8,2023-12-08,2023-12-14,2023-12-16,0,0.9544444444444444,2,2,1,1.0000000000000002,0.2,12,4,0
SHIP006501,2,9,2023-02-20,2023-02-23,2023-02-23,1,0.4516666666666667,0,1,0,0.4000000000000001,0.0,2,0,0
SHIP006502,5,2,2024-02-13,2024-02-17,2024-02-18,2,0.6044444444444443,0,2,1,0.6000000000000001,0.1,2,1,0
SHIP006503,9,2,2023-10-26,2023-10-27,2023-10-28,3,0.19777777777777777,0,2,1,0.0,0.1,10,3,0
SHIP006504,6,3,2024-06-01,2024-06-04,2024-06-06,0,0.4644444444444445,1,1,1,0.4000000000000001,0.2,6,5,1
SHIP006505,6,7,2024-02-07,2024-02-12,2024-02-13,1,0.8422222222222222,0,2,1,0.8,0.1,2,2,0
SHIP006506,0,9,2023-11-30,2023-12-04,2023-12-05,0,0.6977777777777778,0,2,1,0.6000000000000001,0.1,11,3,0
SHIP006507,1,7,2024-04-29,2024-05-01,2024-05-01,2,0.2377777777777778,0,1,0,0.2,0.0,4,0,0
SHIP006508,9,0,2023-04-10,2023-04-15,2023-04-15,1,0.7722222222222221,0,1,0,0.8,0.0,4,0,0
SHIP006509,2,0,2023-12-29,2023-12-30,2024-01-01,1,0.11944444444444446,2,2,1,0.0,0.2,12,4,0
SHIP006510,7,3,2023-08-29,2023-09-01,2023-09-06,1,0.4483333333333333,0,0,1,0.4000000000000001,0.5,8,1,0
SHIP006511,3,9,2023-01-27,2023-01-30,2023-02-03,2,0.4305555555555555,1,0,1,0.4000000000000001,0.4,1,4,0
SHIP006512,7,5,2024-03-20,2024-03-26,2024-03-27,1,0.8972222222222221,0,2,1,1.0000000000000002,0.1,3,2,0
SHIP006513,3,2,2024-01-03,2024-01-04,2024-01-05,1,0.05777777777777779,0,2,1,0.0,0.1,1,2,0
SHIP006514,1,8,2024-04-29,2024-04-30,2024-04-30,3,0.12666666666666668,0,1,0,0.0,0.0,4,0,0
SHIP006516,3,6,2023-06-23,2023-06-25,2023-06-25,3,0.3661111111111111,0,1,0,0.2,0.0,6,4,0
SHIP006517,5,1,2023-03-23,2023-03-26,2023-03-26,3,0.5311111111111111,0,1,0,0.4000000000000001,0.0,3,3,0
SHIP006518,6,0,2023-11-05,2023-11-10,2023-11-15,2,0.7911111111111111,2,1,1,0.8,0.5,11,6,1
SHIP006519,0,9,2023-09-21,2023-09-23,2023-09-28,1,0.2783333333333333,0,1,1,0.2,0.5,9,3,0
SHIP006520,7,6,2023-10-08,2023-10-12,2023-10-14,1,0.7216666666666667,0,0,1,0.6000000000000001,0.2,10,6,1
SHIP006521,5,7,2023-01-29,2023-02-01,2023-02-01,3,0.4238888888888889,0,1,0,0.4000000000000001,0.0,1,6,1
SHIP006522,7,1,2023-09-23,2023-09-26,2023-09-29,1,0.4333333333333333,3,1,1,0.4000000000000001,0.30000000000000004,9,5,1
SHIP006523,1,2,2023-06-19,2023-06-20,2023-06-21,3,0.1711111111111111,0,2,1,0.0,0.1,6,0,0
SHIP006525,8,5,2023-03-15,2023-03-16,2023-03-17,3,0.12944444444444445,0,2,1,0.0,0.1,3,2,0
SHIP006526,2,9,2023-11-20,2023-11-24,2023-11-24,3,0.7138888888888888,0,1,0,0.6000000000000001,0.0,11,0,0
SHIP006527,3,8,2023-04-12,2023-04-16,2023-04-16,0,0.6633333333333333,0,1,0,0.6000000000000001,0.0,4,2,0
SHIP006528,6,0,2023-11-21,2023-11-27,2023-11-28,3,0.9633333333333334,0,2,1,1.0000000000000002,0.1,11,1,0
SHIP006529,3,0,2024-05-26,2024-05-30,2024-05-30,1,0.5888888888888888,0,1,0,0.6000000000000001,0.0,5,6,1
SHIP006531,9,6,2023-04-14,2023-04-16,2023-04-16,0,0.2311111111111111,0,1,0,0.2,0.0,4,4,0
SHIP006532,8,2,2023-09-06,2023-09-10,2023-09-14,2,0.655,3,2,1,0.6000000000000001,0.4,9,2,0
SHIP006533,5,2,2023-02-06,2023-02-09,2023-02-10,1,0.5205555555555557,2,1,1,0.4000000000000001,0.1,2,0,0
SHIP006534,8,9,2023-03-08,2023-03-12,2023-03-14,0,0.6777777777777778,0,0,1,0.6000000000000001,0.2,3,2,0
SHIP006535,7,4,2023-03-15,2023-03-18,2023-03-18,3,0.4938888888888889,0,1,0,0.4000000000000001,0.0,3,2,0
SHIP006536,0,9,2023-01-31,2023-02-04,2023-02-06,0,0.6772222222222222,0,1,1,0.6000000000000001,0.2,1,1,0
SHIP006537,4,1,2023-08-29,2023-09-02,2023-09-02,1,0.7027777777777777,0,1,0,0.6000000000000001,0.0,8,1,0
SHIP006538,8,6,2023-03-02,2023-03-04,2023-03-05,1,0.34444444444444444,2,1,1,0.2,0.1,3,3,0
SHIP006539,3,5,2024-04-30,2024-05-01,2024-05-03,3,0.18833333333333335,2,2,1,0.0,0.2,4,1,0
SHIP006540,7,8,2023-03-29,2023-03-30,2023-03-30,1,0.016111111111111104,0,1,0,0.0,0.0,3,2,0
SHIP006542,4,3,2023-09-15,2023-09-18,2023-09-19,1,0.5405555555555555,0,2,1,0.4000000000000001,0.1,9,4,0
SHIP006543,4,0,2023-02-20,2023-02-23,2023-03-01,2,0.43777777777777777,0,2,1,0.4000000000000001,0.6000000000000001,2,0,0
SHIP006544,8,4,2023-06-07,2023-06-09,2023-06-09,3,0.25333333333333335,0,1,0,0.2,0.0,6,2,0
SHIP006545,6,5,2023-12-14,2023-12-19,2023-12-23,1,0.7261111111111112,0,2,1,0.8,0.4,12,3,0
SHIP006546,3,9,2023-08-29,2023-08-30,2023-09-02,3,0.03777777777777777,3,1,1,0.0,0.30000000000000004,8,1,0
SHIP006547,4,7,2023-08-02,2023-08-07,2023-08-09,3,0.8183333333333334,1,1,1,0.8,0.2,8,2,0
SHIP006548,3,6,2023-08-05,2023-08-10,2023-08-10,0,0.7327777777777778,0,1,0,0.8,0.0,8,5,1
SHIP006549,8,2,2023-03-21,2023-03-22,2023-03-27,1,0.20055555555555554,0,2,1,0.0,0.5,3,1,0
SHIP006550,6,7,2023-08-06,2023-08-09,2023-08-11,3,0.4444444444444445,0,1,1,0.4000000000000001,0.2,8,6,1
SHIP006551,5,6,2023-05-25,2023-05-31,2023-06-06,2,0.9933333333333332,0,2,1,1.0000000000000002,0.6000000000000001,5,3,0
SHIP006552,4,1,2023-10-31,2023-11-03,2023-11-08,0,0.4922222222222223,0,1,1,0.4000000000000001,0.5,10,1,0
SHIP006553,3,4,2023-03-26,2023-03-31,2023-03-31,1,0.778888888888889,0,1,0,0.8,0.0,3,6,1
SHIP006554,3,8,2024-04-01,2024-04-03,2024-04-08,3,0.38333333333333336,2,1,1,0.2,0.5,4,0,0
SHIP006555,2,4,2023-04-15,2023-04-21,2023-04-21,2,0.9694444444444443,0,1,0,1.0000000000000002,0.0,4,5,1
SHIP006556,6,2,2023-08-04,2023-08-07,2023-08-09,3,0.5005555555555556,0,1,1,0.4000000000000001,0.2,8,4,0
SHIP006557,1,0,2023-10-15,2023-10-17,2023-10-25,2,0.38666666666666666,3,2,1,0.2,0.8,10,6,1
SHIP006558,5,8,2023-01-12,2023-01-13,2023-01-15,0,0.17388888888888887,1,1,1,0.0,0.2,1,3,0
SHIP006559,5,2,2023-12-30,2024-01-04,2024-01-10,2,0.8861111111111111,0,0,1,0.8,0.6000000000000001,12,5,1
SHIP006560,4,0,2024-02-04,2024-02-10,2024-02-10,0,0.9322222222222221,0,1,0,1.0000000000000002,0.0,2,6,1
SHIP006561,6,2,2023-12-06,2023-12-12,2023-12-16,3,0.9944444444444445,1,0,1,1.0000000000000002,0.4,12,2,0
SHIP006562,1,2,2023-05-30,2023-06-03,2023-06-04,0,0.5833333333333333,0,2,1,0.6000000000000001,0.1,5,1,0
SHIP006563,1,7,2023-08-10,2023-08-16,2023-08-16,0,0.9788888888888889,0,1,0,1.0000000000000002,0.0,8,3,0
SHIP006564,7,3,2023-10-03,2023-10-04,2023-10-07,0,0.16499999999999998,1,2,1,0.0,0.30000000000000004,10,1,0
SHIP006565,7,6,2023-10-05,2023-10-06,2023-10-06,2,0.09277777777777779,0,1,0,0.0,0.0,10,3,0
SHIP006566,2,6,2023-12-17,2023-12-19,2023-12-23,3,0.22500000000000003,0,1,1,0.2,0.4,12,6,1
SHIP006567,1,2,2023-05-29,2023-06-03,2023-06-03,2,0.8533333333333333,0,1,0,0.8,0.0,5,0,0
SHIP006568,4,1,2024-02-29,2024-03-05,2024-03-06,3,0.8772222222222221,0,2,1,0.8,0.1,2,3,0
SHIP006569,9,7,2023-01-16,2023-01-18,2023-01-21,2,0.2561111111111111,3,1,1,0.2,0.30000000000000004,1,0,0
SHIP006570,2,7,2023-06-08,2023-06-11,2023-06-14,2,0.44055555555555553,0,2,1,0.4000000000000001,0.30000000000000004,6,3,0
SHIP006571,9,2,2023-02-17,2023-02-22,2023-02-25,0,0.7638888888888888,1,2,1,0.8,0.30000000000000004,2,4,0
SHIP006572,9,6,2023-10-27,2023-11-02,2023-11-03,2,0.9561111111111111,0,2,1,1.0000000000000002,0.1,10,4,0
SHIP006573,0,4,2023-07-20,2023-07-24,2023-07-29,0,0.6038888888888889,3,0,1,0.6000000000000001,0.5,7,3,0
SHIP006574,5,6,2024-01-21,2024-01-26,2024-01-27,3,0.7811111111111111,0,2,1,0.8,0.1,1,6,1
SHIP006575,3,8,2023-05-15,2023-05-16,2023-05-16,2,0.135,0,1,0,0.0,0.0,5,0,0
SHIP006576,6,5,2023-01-18,2023-01-19,2023-01-25,2,0.14611111111111114,2,2,1,0.0,0.6000000000000001,1,2,0
SHIP006577,0,7,2023-06-01,2023-06-05,2023-06-08,1,0.5833333333333333,1,2,1,0.6000000000000001,0.30000000000000004,6,3,0
SHIP006578,7,6,2023-06-13,2023-06-17,2023-06-23,2,0.6266666666666667,0,0,1,0.6000000000000001,0.6000000000000001,6,1,0
SHIP006579,6,7,2024-01-06,2024-01-10,2024-01-12,0,0.5666666666666667,0,0,1,0.6000000000000001,0.2,1,5,1
SHIP006580,8,1,2024-05-01,2024-05-02,2024-05-02,3,0.21055555555555555,0,1,0,0.0,0.0,5,2,0
SHIP006581,3,7,2023-06-20,2023-06-24,2023-06-25,1,0.6016666666666666,2,1,1,0.6000000000000001,0.1,6,1,0
SHIP006582,8,2,2023-06-20,2023-06-21,2023-06-21,3,0.2,0,1,0,0.0,0.0,6,1,0
SHIP006583,2,7,2023-10-25,2023-10-26,2023-10-27,3,0.17777777777777776,0,2,1,0.0,0.1,10,2,0
SHIP006584,2,1,2023-04-29,2023-05-03,2023-05-11,1,0.6372222222222221,3,0,1,0.6000000000000001,0.8,4,5,1
SHIP006585,3,1,2024-05-06,2024-05-11,2024-05-18,0,0.8155555555555556,2,2,1,0.8,0.7000000000000001,5,0,0
SHIP006586,8,1,2023-02-28,2023-03-05,2023-03-06,2,0.7288888888888889,0,2,1,0.8,0.1,2,1,0
SHIP006587,8,2,2023-08-17,2023-08-19,2023-08-20,1,0.27055555555555555,0,2,1,0.2,0.1,8,3,0
SHIP006588,2,0,2023-05-04,2023-05-07,2023-05-07,3,0.4955555555555556,0,1,0,0.4000000000000001,0.0,5,3,0
SHIP006589,9,6,2023-07-05,2023-07-06,2023-07-09,3,0.1727777777777778,3,1,1,0.0,0.30000000000000004,7,2,0
SHIP006591,1,5,2023-05-14,2023-05-19,2023-05-26,0,0.7933333333333334,1,0,1,0.8,0.7000000000000001,5,6,1
SHIP006592,1,5,2023-10-10,2023-10-16,2023-10-18,2,0.9394444444444443,0,1,1,1.0000000000000002,0.2,10,1,0
SHIP006593,7,3,2023-07-20,2023-07-23,2023-07-24,2,0.43388888888888894,2,1,1,0.4000000000000001,0.1,7,3,0
SHIP006594,8,5,2023-10-22,2023-10-26,2023-10-28,2,0.576111111111111,0,0,1,0.6000000000000001,0.2,10,6,1
SHIP006595,7,2,2024-04-06,2024-04-11,2024-04-13,3,0.7494444444444444,0,0,1,0.8,0.2,4,5,1
SHIP006596,4,5,2023-09-04,2023-09-09,2023-09-14,1,0.7422222222222221,0,1,1,0.8,0.5,9,0,0
SHIP006597,7,1,2023-03-08,2023-03-14,2023-03-18,2,0.9783333333333333,1,0,1,1.0000000000000002,0.4,3,2,0
SHIP006598,8,0,2023-05-09,2023-05-14,2023-05-16,0,0.8761111111111111,0,1,1,0.8,0.2,5,1,0
SHIP006599,7,4,2023-11-26,2023-11-27,2023-11-30,0,0.15500000000000003,1,2,1,0.0,0.30000000000000004,11,6,1
SHIP006600,4,3,2023-09-28,2023-09-30,2023-10-03,0,0.3388888888888889,2,0,1,0.2,0.30000000000000004,9,3,0
SHIP006601,8,1,2023-07-30,2023-08-03,2023-08-04,1,0.6155555555555556,0,2,1,0.6000000000000001,0.1,7,6,1
SHIP006602,6,3,2023-05-15,2023-05-19,2023-05-22,0,0.5816666666666668,0,2,1,0.6000000000000001,0.30000000000000004,5,0,0
SHIP006603,8,6,2024-02-01,2024-02-07,2024-02-07,2,0.9788888888888889,0,1,0,1.0000000000000002,0.0,2,3,0
SHIP006604,6,8,2023-12-06,2023-12-09,2023-12-15,1,0.4533333333333333,0,0,1,0.4000000000000001,0.6000000000000001,12,2,0
SHIP006605,9,6,2023-09-15,2023-09-20,2023-09-23,0,0.7922222222222222,0,2,1,0.8,0.30000000000000004,9,4,0
SHIP006606,0,9,2023-02-10,2023-02-14,2023-02-15,0,0.5794444444444444,0,2,1,0.6000000000000001,0.1,2,4,0
SHIP006607,2,5,2024-01-05,2024-01-10,2024-01-11,2,0.7755555555555556,2,1,1,0.8,0.1,1,4,0
SHIP006608,4,0,2024-03-16,2024-03-21,2024-03-22,1,0.8588888888888888,0,2,1,0.8,0.1,3,5,1
SHIP006609,2,5,2023-09-21,2023-09-25,2023-09-26,3,0.665,0,2,1,0.6000000000000001,0.1,9,3,0
SHIP006610,2,6,2023-06-16,2023-06-18,2023-06-19,1,0.35555555555555557,2,1,1,0.2,0.1,6,4,0
SHIP006611,7,8,2023-06-03,2023-06-04,2023-06-05,2,0.065,0,2,1,0.0,0.1,6,5,1
SHIP006612,4,5,2023-07-24,2023-07-27,2023-07-27,3,0.49500000000000005,0,1,0,0.4000000000000001,0.0,7,0,0
SHIP006613,9,1,2024-05-30,2024-06-01,2024-06-01,3,0.24388888888888888,0,1,0,0.2,0.0,5,3,0
SHIP006614,7,1,2024-03-28,2024-03-29,2024-04-04,3,0.08555555555555555,2,2,1,0.0,0.6000000000000001,3,3,0
SHIP006615,4,9,2023-06-30,2023-07-06,2023-07-06,3,0.9272222222222222,0,1,0,1.0000000000000002,0.0,6,4,0
SHIP006616,9,3,2024-02-18,2024-02-20,2024-02-21,1,0.3238888888888889,0,2,1,0.2,0.1,2,6,1
SHIP006617,2,5,2023-08-21,2023-08-23,2023-08-24,1,0.32833333333333337,0,2,1,0.2,0.1,8,0,0
SHIP006618,8,1,2023-09-17,2023-09-19,2023-09-20,3,0.26944444444444443,0,2,1,0.2,0.1,9,6,1
SHIP006619,5,2,2024-03-10,2024-03-15,2024-03-20,0,0.7916666666666667,0,0,1,0.8,0.5,3,6,1
SHIP006620,1,0,2023-05-12,2023-05-15,2023-05-16,3,0.4527777777777778,0,2,1,0.4000000000000001,0.1,5,4,0
SHIP006621,7,0,2024-03-30,2024-04-01,2024-04-01,3,0.3566666666666667,0,1,0,0.2,0.0,3,5,1
SHIP006622,9,4,2023-05-29,2023-05-30,2023-05-30,2,0.023333333333333345,0,1,0,0.0,0.0,5,0,0
SHIP006623,5,9,2023-06-12,2023-06-15,2023-06-21,3,0.39444444444444443,0,0,1,0.4000000000000001,0.6000000000000001,6,0,0
SHIP006624,5,1,2023-09-29,2023-10-01,2023-10-06,2,0.38555555555555554,0,1,1,0.2,0.5,9,4,0
SHIP006625,9,1,2023-01-05,2023-01-08,2023-01-10,2,0.45055555555555554,2,2,1,0.4000000000000001,0.2,1,3,0
SHIP006626,5,0,2023-09-09,2023-09-14,2023-09-15,2,0.731111111111111,0,2,1,0.8,0.1,9,5,1
SHIP006627,4,0,2024-02-15,2024-02-16,2024-02-19,1,0.08777777777777779,2,0,1,0.0,0.30000000000000004,2,3,0
SHIP006628,3,8,2023-01-22,2023-01-28,2023-02-01,0,0.9883333333333333,0,1,1,1.0000000000000002,0.4,1,6,1
SHIP006629,7,6,2024-05-19,2024-05-21,2024-05-27,1,0.3383333333333333,2,2,1,0.2,0.6000000000000001,5,6,1
SHIP006630,3,2,2023-02-28,2023-03-04,2023-03-06,2,0.7055555555555555,0,0,1,0.6000000000000001,0.2,2,1,0
SHIP006631,9,1,2024-03-24,2024-03-29,2024-03-31,2,0.8216666666666668,0,0,1,0.8,0.2,3,6,1
SHIP006632,3,5,2023-02-13,2023-02-17,2023-02-19,0,0.5788888888888888,1,1,1,0.6000000000000001,0.2,2,0,0
SHIP006633,6,0,2024-01-26,2024-01-31,2024-02-02,2,0.8738888888888889,2,2,1,0.8,0.2,1,4,0
SHIP006634,4,3,2023-08-03,2023-08-04,2023-08-04,3,0.20555555555555555,0,1,0,0.0,0.0,8,3,0
SHIP006635,2,5,2023-10-17,2023-10-19,2023-10-22,1,0.33444444444444443,0,1,1,0.2,0.30000000000000004,10,1,0
SHIP006636,6,8,2023-05-15,2023-05-16,2023-05-22,2,0.11000000000000001,1,2,1,0.0,0.6000000000000001,5,0,0
SHIP006637,7,5,2024-05-27,2024-05-29,2024-05-29,1,0.355,0,1,0,0.2,0.0,5,0,0
SHIP006638,7,8,2024-02-14,2024-02-18,2024-02-18,2,0.5744444444444445,0,1,0,0.6000000000000001,0.0,2,2,0
SHIP006639,3,2,2023-07-25,2023-07-26,2023-07-28,3,0.05611111111111111,2,2,1,0.0,0.2,7,1,0
SHIP006640,1,7,2023-06-01,2023-06-05,2023-06-05,0,0.6388888888888888,0,1,0,0.6000000000000001,0.0,6,3,0
SHIP006641,9,6,2023-09-30,2023-10-02,2023-10-03,1,0.3088888888888889,2,1,1,0.2,0.1,9,5,1
SHIP006642,7,9,2023-06-07,2023-06-11,2023-06-12,3,0.5772222222222223,0,2,1,0.6000000000000001,0.1,6,2,0
SHIP006643,0,2,2023-05-23,2023-05-26,2023-06-03,3,0.5505555555555555,3,1,1,0.4000000000000001,0.8,5,1,0
SHIP006644,2,8,2023-07-24,2023-07-30,2023-08-06,3,0.9572222222222222,1,0,1,1.0000000000000002,0.7000000000000001,7,0,0
SHIP006645,7,2,2023-05-23,2023-05-27,2023-05-30,1,0.673888888888889,0,1,1,0.6000000000000001,0.30000000000000004,5,1,0
SHIP006646,0,6,2023-07-09,2023-07-10,2023-07-13,2,0.14,0,1,1,0.0,0.30000000000000004,7,6,1
SHIP006647,0,3,2023-12-22,2023-12-28,2023-12-29,1,0.9205555555555556,0,2,1,1.0000000000000002,0.1,12,4,0
SHIP006648,4,2,2023-04-30,2023-05-05,2023-05-11,2,0.7550000000000001,0,2,1,0.8,0.6000000000000001,4,6,1
SHIP006649,1,0,2024-05-16,2024-05-21,2024-05-23,3,0.8,0,0,1,0.8,0.2,5,3,0
SHIP006650,4,5,2023-07-07,2023-07-09,2023-07-10,0,0.30944444444444447,2,1,1,0.2,0.1,7,4,0
SHIP006651,9,3,2023-07-16,2023-07-22,2023-07-22,2,0.9888888888888889,0,1,0,1.0000000000000002,0.0,7,6,1
SHIP006652,9,5,2024-02-17,2024-02-18,2024-02-19,1,0.09222222222222223,0,2,1,0.0,0.1,2,5,1
SHIP006653,3,2,2023-11-07,2023-11-13,2023-11-15,0,0.9127777777777777,1,1,1,1.0000000000000002,0.2,11,1,0
SHIP006654,3,1,2023-07-10,2023-07-14,2023-07-16,1,0.6194444444444445,1,1,1,0.6000000000000001,0.2,7,0,0
SHIP006656,1,4,2023-04-26,2023-04-30,2023-04-30,1,0.721111111111111,0,1,0,0.6000000000000001,0.0,4,2,0
SHIP006657,1,6,2023-02-14,2023-02-16,2023-02-16,3,0.275,0,1,0,0.2,0.0,2,1,0
SHIP006658,5,2,2024-03-22,2024-03-24,2024-03-26,2,0.3738888888888889,2,2,1,0.2,0.2,3,4,0
SHIP006659,5,9,2023-08-02,2023-08-05,2023-08-06,3,0.48055555555555557,2,1,1,0.4000000000000001,0.1,8,2,0
SHIP006660,9,5,2023-10-12,2023-10-15,2023-10-20,3,0.5449999999999999,0,0,1,0.4000000000000001,0.5,10,3,0
SHIP006661,0,3,2023-10-05,2023-10-08,2023-10-14,0,0.49833333333333335,0,0,1,0.4000000000000001,0.6000000000000001,10,3,0
SHIP006662,8,9,2023-04-22,2023-04-23,2023-04-23,1,0.043333333333333335,0,1,0,0.0,0.0,4,5,1
SHIP006663,9,2,2024-01-17,2024-01-18,2024-01-19,1,0.021666666666666667,0,2,1,0.0,0.1,1,2,0
SHIP006664,2,8,2023-11-02,2023-11-04,2023-11-09,1,0.24,0,0,1,0.2,0.5,11,3,0
SHIP006665,4,9,2023-07-22,2023-07-27,2023-07-29,2,0.8383333333333334,0,0,1,0.8,0.2,7,5,1
SHIP006666,4,2,2023-08-02,2023-08-07,2023-08-07,2,0.7572222222222222,0,1,0,0.8,0.0,8,2,0
SHIP006667,0,2,2023-10-02,2023-10-04,2023-10-09,3,0.355,0,1,1,0.2,0.5,10,0,0
SHIP006668,0,3,2023-04-13,2023-04-15,2023-04-15,3,0.3622222222222222,0,1,0,0.2,0.0,4,3,0
SHIP006669,8,1,2024-05-29,2024-05-31,2024-06-05,1,0.3105555555555556,0,1,1,0.2,0.5,5,2,0
SHIP006670,5,2,2023-11-20,2023-11-22,2023-11-25,1,0.37277777777777776,0,1,1,0.2,0.30000000000000004,11,0,0
SHIP006671,5,2,2023-07-19,2023-07-22,2023-07-23,0,0.4761111111111111,0,2,1,0.4000000000000001,0.1,7,2,0
SHIP006672,4,3,2023-03-17,2023-03-22,2023-03-22,0,0.855,0,1,0,0.8,0.0,3,4,0
SHIP006673,0,3,2024-03-26,2024-03-30,2024-04-01,0,0.5972222222222223,2,2,1,0.6000000000000001,0.2,3,1,0
SHIP006674,8,3,2024-04-26,2024-04-27,2024-04-27,0,0.09,0,1,0,0.0,0.0,4,4,0
SHIP006675,2,3,2024-04-16,2024-04-22,2024-04-22,3,0.9794444444444443,0,1,0,1.0000000000000002,0.0,4,1,0
SHIP006676,1,7,2023-02-04,2023-02-09,2023-02-10,0,0.7783333333333333,0,2,1,0.8,0.1,2,5,1
SHIP006677,3,4,2024-01-03,2024-01-08,2024-01-12,0,0.7761111111111112,3,2,1,0.8,0.4,1,2,0
SHIP006678,7,4,2023-03-11,2023-03-14,2023-03-20,0,0.4977777777777778,0,2,1,0.4000000000000001,0.6000000000000001,3,5,1
SHIP006679,0,5,2023-08-20,2023-08-22,2023-08-29,2,0.3016666666666667,2,2,1,0.2,0.7000000000000001,8,6,1
SHIP006680,3,7,2023-12-19,2023-12-21,2023-12-23,3,0.22999999999999998,1,1,1,0.2,0.2,12,1,0
SHIP006681,4,9,2024-01-15,2024-01-17,2024-01-18,3,0.3194444444444445,2,1,1,0.2,0.1,1,0,0
SHIP006682,5,8,2023-11-22,2023-11-24,2023-11-26,3,0.2866666666666667,1,1,1,0.2,0.2,11,2,0
SHIP006683,0,5,2024-01-26,2024-01-30,2024-02-02,3,0.7177777777777778,1,2,1,0.6000000000000001,0.30000000000000004,1,4,0
SHIP006684,3,8,2023-01-13,2023-01-16,2023-01-16,0,0.47833333333333333,0,1,0,0.4000000000000001,0.0,1,4,0
SHIP006685,1,7,2023-06-11,2023-06-12,2023-06-13,0,0.2138888888888889,2,1,1,0.0,0.1,6,6,1
SHIP006686,1,8,2023-08-28,2023-08-31,2023-09-03,3,0.43111111111111117,0,1,1,0.4000000000000001,0.30000000000000004,8,0,0
SHIP006687,9,0,2024-01-02,2024-01-07,2024-01-09,1,0.7244444444444444,0,0,1,0.8,0.2,1,1,0
SHIP006688,9,6,2023-03-06,2023-03-10,2023-03-10,3,0.5711111111111111,0,1,0,0.6000000000000001,0.0,3,0,0
SHIP006689,4,5,2023-10-28,2023-11-01,2023-11-07,2,0.5738888888888889,0,0,1,0.6000000000000001,0.6000000000000001,10,5,1
SHIP006690,1,8,2024-03-28,2024-03-30,2024-04-05,3,0.23555555555555557,0,0,1,0.2,0.6000000000000001,3,3,0
